安庆房产网,340,6室3厅2厨3卫,406.45㎡,宜秀区,凯旋尊邸,低楼层 (共3层),None,None,毛坯,别墅,387.93㎡,钢混结构,8366,2018-10-18
安庆房产网,52.8,2室1厅1厨1卫,37.81㎡,大观区,近圣社区,低楼层 (共7层),简装,一梯四户,东 南,普通住宅,平层,板楼,13965,2022-04-15
安庆房产网,116,3室2厅1厨2卫,134.15㎡,宜秀区,置地百悦府,高楼层 (共34层),毛坯,两梯两户,南,普通住宅,平层,板楼,8648,2020-08-23
安庆房产网,83.8,3室1厅1厨1卫,80.2㎡,大观区,龙门小区,低楼层 (共7层),简装,一梯两户,南,普通住宅,平层,板楼,10449,2021-08-09
安庆房产网,82,4室2厅1厨2卫,119.5㎡,迎江区,天下名筑,高楼层 (共18层),毛坯,两梯两户,南 北,普通住宅,平层,板楼,6862,2020-10-16
安庆房产网,65.8,3室2厅1厨1卫,77㎡,宜秀区,安庆石化菱北生活区,中楼层 (共7层),其他,一梯两户,南,普通住宅,平层,板楼,8546,2022-05-08
安庆房产网,94,3室2厅1厨2卫,134㎡,迎江区,曙光苑景,低楼层 (共34层),毛坯,一梯两户,南,普通住宅,平层,板楼,7015,2022-03-24
安庆房产网,91.8,3室2厅1厨2卫,110.94㎡,迎江区,新城吾悦首府二期,高楼层 (共33层),毛坯,两梯四户,南 北,普通住宅,平层,板塔结合,8275,2022-02-14
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
安庆房产网,76,2室2厅1厨1卫,90㎡,迎江区,绿地二期巴赫公馆,中楼层 (共31层),精装,两梯四户,南,普通住宅,平层,板楼,8445,2022-07-28
安庆房产网,31.5,1室1厅1厨1卫,27㎡,迎江区,人民路589号,高楼层 (共6层),简装,一梯十四户,东,普通住宅,平层,板楼,11667,2021-09-03
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
安庆房产网,115,3室2厅1厨1卫,121㎡,迎江区,谐水湾,中楼层 (共11层),精装,一梯两户,南,普通住宅,平层,板塔结合,9505,2022-02-10
安庆房产网,72,3室1厅1厨1卫,66㎡,大观区,安庆石化生活南区,低楼层 (共7层),简装,一梯两户,南,普通住宅,平层,板楼,10910,2021-03-25
安庆房产网,42,2室1厅1厨1卫,57.62㎡,大观区,市府路南一巷,中楼层 (共7层),精装,一梯四户,南,普通住宅,平层,板楼,7290,2021-12-16
阜阳房产网,59,3室2厅1厨1卫,92㎡,颍州区,碧桂园华侨湾,低楼层 (共34层),精装,一梯四户,南,普通住宅,平层,暂无数据,6414,2022-07-18
安庆房产网,28,2室1厅1厨1卫,68㎡,大观区,腊树园,高楼层 (共6层),其他,一梯两户,南 北,普通住宅,平层,板塔结合,4118,2021-09-13
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
阜阳房产网,51.8,3室1厅1厨1卫,88.13㎡,颍州区,市政府幼儿园家属院,中楼层 (共5层),精装,一梯两户,南 北,普通住宅,平层,板塔结合,5878,2022-08-15
安庆房产网,121,3室2厅1厨2卫,121.73㎡,迎江区,新城吾悦首府二期,低楼层 (共34层),精装,两梯四户,南,普通住宅,平层,板塔结合,9941,2022-08-03
阜阳房产网,72.7,3室2厅1厨1卫,88.61㎡,颍东区,海亮江湾城,高楼层 (共34层),简装,两梯四户,南 东,普通住宅,平层,板塔结合,8205,2022-08-16
阜阳房产网,77,2室1厅1厨1卫,89㎡,颍州区,正基首府,高楼层 (共30层),简装,两梯三户,南,普通住宅,平层,板楼,8652,2022-08-27
安庆房产网,25.9,2室1厅1厨1卫,48㎡,大观区,高花花亭南村小区,中楼层 (共5层),毛坯,一梯三户,南,普通住宅,平层,板楼,5396,2022-05-26
安庆房产网,35,2室1厅1厨1卫,60.13㎡,迎江区,人民新村,低楼层 (共5层),其他,一梯两户,南,普通住宅,平层,板楼,5821,2022-05-15
阜阳房产网,35,2室2厅1厨1卫,74.68㎡,颍州区,舒乐小区,高楼层 (共6层),精装,一梯两户,南 北,普通住宅,平层,暂无数据,4687,2022-08-30
安庆房产网,72,3室2厅1厨1卫,106㎡,迎江区,红旗小区,低楼层 (共6层),精装,一梯两户,南,普通住宅,平层,板楼,6793,2021-07-08
阜阳房产网,251,5室1厅1厨3卫,272㎡,颍州区,碧桂园颍州府,中楼层 (共31层),毛坯,一梯两户,南,普通住宅,平层,板楼,9228,2022-06-17
阜阳房产网,73.6,3室2厅1厨2卫,116.21㎡,颍州区,天英文鼎苑,中楼层 (共16层),其他,一梯四户,南 北,普通住宅,平层,暂无数据,6334,2022-07-06
安庆房产网,93,2室1厅1厨1卫,83㎡,大观区,龙门小区,低楼层 (共6层),精装,一梯两户,南 北,普通住宅,平层,板楼,11205,2021-05-24
阜阳房产网,60,3室2厅1厨1卫,109㎡,颍州区,海亮悦府,高楼层 (共34层),其他,一梯四户,南 北,普通住宅,平层,暂无数据,5505,2022-06-16
安庆房产网,80,2室1厅1厨1卫,74㎡,大观区,龙门小区,低楼层 (共7层),简装,一梯四户,东 西,普通住宅,平层,板楼,10811,2022-01-16
阜阳房产网,33.2,2室1厅1厨1卫,93㎡,颍东区,颍新安置区1期,低楼层 (共28层),其他,两梯四户,南,普通住宅,平层,板塔结合,3570,2022-03-21
阜阳房产网,86,3室2厅1厨1卫,97㎡,颍州区,恒大绿洲,中楼层 (共26层),其他,两梯四户,南,普通住宅,平层,板塔结合,8866,2022-06-24
安庆房产网,90,3室2厅1厨1卫,126.98㎡,迎江区,大发宜景城一期,高楼层 (共6层),精装,一梯两户,南,普通住宅,平层,板楼,7088,2021-10-30
安庆房产网,148,4室2厅1厨2卫,143.87㎡,迎江区,置地·皖江府,中楼层 (共18层),其他,两梯两户,南,普通住宅,平层,板塔结合,10288,2022-08-16
阜阳房产网,76,3室2厅1厨2卫,120㎡,颍泉区,同昇玫瑰园,低楼层 (共9层),毛坯,一梯两户,南 北,普通住宅,平层,暂无数据,6334,2022-09-05
安庆房产网,130,4室2厅1厨2卫,145.65㎡,宜秀区,安庆恒大珺睿府,高楼层 (共33层),精装,一梯四户,南 北,普通住宅,暂无数据,板楼,8926,2020-04-03
阜阳房产网,75,3室2厅1厨1卫,108㎡,颍州区,蓝堡城,高楼层 (共18层),精装,一梯四户,南,普通住宅,暂无数据,塔楼,6945,2022-09-07
安庆房产网,82,3室2厅1厨1卫,114㎡,迎江区,碧桂园山水云间,高楼层 (共25层),精装,两梯三户,南,普通住宅,平层,板楼,7193,2021-06-20
阜阳房产网,89,3室2厅1厨2卫,119.69㎡,颍州区,祥源城南之星,低楼层 (共27层),其他,一梯四户,南,普通住宅,暂无数据,暂无数据,7436,2022-09-07
安庆房产网,179.8,4室3厅1厨3卫,190.22㎡,迎江区,迎江御墅,低楼层 (共3层),None,None,精装,别墅,暂无数据,钢混结构,9453,2022-01-21
安庆房产网,65,3室2厅1厨1卫,110.99㎡,迎江区,大发宜景城四期,低楼层 (共34层),毛坯,两梯四户,南 北,普通住宅,平层,板楼,5857,2021-03-07
阜阳房产网,70.5,3室2厅1厨1卫,94㎡,颍东区,金悦君庭,中楼层 (共28层),其他,一梯三户,南,普通住宅,平层,暂无数据,7500,2022-09-08
安庆房产网,81.8,3室2厅1厨1卫,126.06㎡,迎江区,大发宜景城二期,低楼层 (共18层),精装,两梯三户,南 北,普通住宅,平层,板塔结合,6489,2022-01-21
阜阳房产网,102,3室2厅1厨2卫,127.4㎡,颍上县,鑫海国宾府,低楼层 (共27层),毛坯,一梯四户,南,普通住宅,暂无数据,板塔结合,8007,2022-08-31
安庆房产网,75,3室2厅1厨1卫,111.13㎡,怀宁县,独秀花苑,高楼层 (共6层),精装,一梯两户,南 北,普通住宅,复式,板楼,6749,2021-05-18
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
安庆房产网,98,3室2厅1厨1卫,130.22㎡,迎江区,碧桂园1号公园,高楼层 (共28层),精装,两梯三户,南 北,普通住宅,平层,板楼,7526,2021-09-12
安庆房产网,87.8,3室2厅1厨1卫,115.6㎡,迎江区,恒大绿洲,低楼层 (共29层),精装,两梯四户,南,普通住宅,平层,板塔结合,7596,2021-06-19
阜阳房产网,68,3室2厅1厨1卫,112㎡,颍州区,幸福里东郡,高楼层 (共26层),其他,一梯四户,南 北,普通住宅,暂无数据,暂无数据,6072,2022-08-29
安庆房产网,80,3室2厅1厨1卫,113.93㎡,迎江区,碧桂园山水云间,高楼层 (共20层),精装,两梯三户,南,普通住宅,平层,板楼,7022,2021-12-03
阜阳房产网,88,3室2厅1厨1卫,103㎡,颍州区,锦华第一郡,中楼层 (共33层),精装,一梯四户,南,普通住宅,暂无数据,板塔结合,8544,2022-09-03
安庆房产网,170,3室2厅1厨2卫,130.33㎡,迎江区,置地康熙左岸,中楼层 (共33层),精装,两梯两户,南,普通住宅,平层,板楼,13044,2022-02-14
阜阳房产网,62.2,3室2厅1厨1卫,103㎡,颍州区,麗晶佳苑,中楼层 (共5层),精装,一梯两户,南,普通住宅,平层,板楼,6039,2022-08-31
安庆房产网,124.9,3室2厅1厨2卫,140.71㎡,迎江区,绿地二期巴赫公馆,中楼层 (共33层),毛坯,两梯三户,南 北,普通住宅,平层,板楼,8877,2020-08-09
阜阳房产网,141,4室2厅1厨2卫,141㎡,颍州区,居然之家时代广场天郡,高楼层 (共34层),毛坯,一梯四户,南,普通住宅,暂无数据,暂无数据,10000,2022-08-11
安庆房产网,158,4室2厅1厨2卫,154㎡,迎江区,杭派·滟澜香堤,高楼层 (共6层),其他,一梯两户,南,普通住宅,平层,板楼,10260,2021-05-16
阜阳房产网,165,4室2厅1厨2卫,139.64㎡,颍州区,新华·学府庄园,高楼层 (共10层),毛坯,两梯两户,南,普通住宅,暂无数据,板塔结合,11817,2022-08-25
安庆房产网,186,4室2厅1厨2卫,135.36㎡,迎江区,置地康熙左岸,中楼层 (共8层),毛坯,两梯两户,南 北,普通住宅,平层,板楼,13742,2021-12-16
阜阳房产网,56,3室1厅1厨1卫,84㎡,颍州区,富安·森活印象,中楼层 (共6层),其他,一梯两户,南,普通住宅,暂无数据,暂无数据,6667,2022-07-17
安庆房产网,76,2室1厅1厨1卫,88.92㎡,迎江区,江畔尚城,低楼层 (共12层),精装,一梯两户,南 北,普通住宅,平层,板楼,8548,2022-09-03
阜阳房产网,42.5,2室1厅1厨1卫,74㎡,颍州区,如意豪庭,中楼层 (共4层),简装,一梯四十二户,东南,普通住宅,暂无数据,暂无数据,5744,2022-07-19
阜阳房产网,73,2室2厅1厨1卫,87㎡,颍州区,易景国际花园,中楼层 (共17层),简装,一梯三户,南,普通住宅,平层,暂无数据,8391,2022-05-09
安庆房产网,94,3室2厅1厨1卫,93.94㎡,迎江区,新城吾悦首府二期,高楼层 (共31层),其他,两梯四户,南 北,普通住宅,平层,板塔结合,10007,2022-08-13
阜阳房产网,210,5室2厅1厨2卫,230.35㎡,颍州区,蓝色雅典(颍州区),中楼层 (共6层),其他,一梯两户,南,普通住宅,暂无数据,暂无数据,9117,2022-04-30
安庆房产网,100,3室1厅1厨2卫,114.9㎡,迎江区,景泰南苑一期,低楼层 (共6层),其他,一梯两户,南 北,普通住宅,平层,板楼,8704,2022-09-10
安庆房产网,97.8,3室2厅1厨1卫,101.47㎡,迎江区,海棠花园,高楼层 (共11层),精装,一梯两户,南 北,普通住宅,平层,板塔结合,9639,2022-03-24
阜阳房产网,93,3室2厅1厨2卫,121.49㎡,颍州区,云亭小区,低楼层 (共6层),其他,一梯两户,南 北,普通住宅,暂无数据,暂无数据,7655,2022-09-08
安庆房产网,62,2室2厅1厨1卫,105㎡,宜秀区,旺园小区,高楼层 (共6层),其他,一梯两户,南 北,普通住宅,平层,板楼,5905,2022-09-08
阜阳房产网,35,3室1厅1厨1卫,89㎡,颍州区,东方明珠,低楼层 (共34层),其他,两梯三户,南,普通住宅,平层,板楼,3933,2022-09-09
阜阳房产网,90,3室2厅1厨2卫,115㎡,颍东区,同昇玫瑰庄园,中楼层 (共33层),其他,两梯四户,南,普通住宅,暂无数据,板楼,7827,2022-09-09
安庆房产网,122.8,3室2厅1厨1卫,94.22㎡,大观区,近圣社区,中楼层 (共7层),其他,一梯两户,南,普通住宅,平层,板楼,13034,2022-09-08
安庆房产网,118.5,3室2厅1厨2卫,121.06㎡,迎江区,绿地四期卢浮公馆,中楼层 (共33层),毛坯,两梯四户,南,普通住宅,平层,板楼,9789,2020-06-15
阜阳房产网,35,1室1厅1厨1卫,33.26㎡,颍州区,恒大林溪郡,低楼层 (共22层),精装,一梯三户,南,普通住宅,暂无数据,暂无数据,10524,2022-09-07
安庆房产网,84,3室2厅1厨1卫,101.72㎡,迎江区,天下名筑,低楼层 (共18层),毛坯,两梯两户,南,普通住宅,平层,板楼,8258,2020-09-19
阜阳房产网,68,3室2厅1厨1卫,107㎡,颍州区,碧桂园·翡翠湾,高楼层 (共33层),毛坯,两梯三户,南 北,普通住宅,暂无数据,板楼,6356,2022-09-09
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
阜阳房产网,83,2室2厅1厨1卫,75㎡,颍州区,高速时代城,中楼层 (共34层),精装,两梯四户,南,普通住宅,暂无数据,板楼,11067,2022-08-30
安庆房产网,86,4室2厅1厨2卫,141.94㎡,宜秀区,悠然居,高楼层 (共6层),精装,一梯两户,南 北,普通住宅,复式,板塔结合,6059,2021-10-22
阜阳房产网,98,4室2厅1厨2卫,131㎡,颍东区,东湖世纪城一区,低楼层 (共18层),其他,一梯两户,南,普通住宅,平层,暂无数据,7481,2021-10-15
安庆房产网,112,3室2厅1厨1卫,126.86㎡,宜秀区,西湖绿洲四期,高楼层 (共14层),精装,两梯三户,南,普通住宅,平层,板楼,8829,2021-03-20
阜阳房产网,131.5,5室2厅1厨2卫,278㎡,颍州区,碧桂园翡翠天境,高楼层 (共30层),毛坯,两梯两户,南,普通住宅,平层,板楼,4731,2021-11-09
安庆房产网,137.9,3室2厅1厨2卫,137.62㎡,迎江区,绿地一期卡莎公馆,高楼层 (共24层),精装,两梯四户,南 北,普通住宅,平层,板楼,10021,2020-12-20
阜阳房产网,86,4室2厅1厨1卫,113㎡,颍上县,锦门学府里,低楼层 (共33层),毛坯,两梯四户,南 北,普通住宅,平层,板楼,7611,2021-07-27
安庆房产网,98,3室2厅1厨2卫,129.28㎡,宜秀区,旺旺家缘,中楼层 (共7层),精装,一梯两户,南,普通住宅,平层,板楼,7581,2021-07-19
阜阳房产网,186,4室2厅1厨2卫,137㎡,颍州区,黄金时代中清苑,低楼层 (共11层),精装,一梯两户,南,普通住宅,平层,暂无数据,13577,2022-04-03
阜阳房产网,82.6,4室2厅1厨2卫,127.7㎡,颍州区,一里香溪,低楼层 (共17层),毛坯,两梯两户,东南,普通住宅,平层,板楼,6469,2022-04-15
安庆房产网,111,3室2厅1厨1卫,118.33㎡,迎江区,绿地一期卡莎公馆,低楼层 (共24层),精装,两梯三户,南 北,普通住宅,平层,板楼,9381,2021-02-21
阜阳房产网,100,4室2厅1厨2卫,131.54㎡,颍州区,碧桂园·翡翠湾,低楼层 (共11层),精装,两梯两户,南,普通住宅,平层,板楼,7603,2021-10-30
安庆房产网,114.9,3室2厅1厨2卫,125㎡,迎江区,宜海格林镇B区,高楼层 (共17层),毛坯,两梯三户,南 北,普通住宅,平层,板塔结合,9192,2021-04-08
安庆房产网,110,3室2厅1厨1卫,113㎡,迎江区,碧桂园山水云间,中楼层 (共22层),其他,两梯三户,南,普通住宅,平层,板楼,9735,2020-07-12
阜阳房产网,56.5,3室2厅1厨2卫,122㎡,颍泉区,祥和居,高楼层 (共18层),简装,两梯四户,南 北,普通住宅,平层,暂无数据,4632,2022-08-30
安庆房产网,51,2室2厅1厨1卫,91.1㎡,迎江区,碧桂园山水云间,中楼层 (共20层),精装,两梯三户,南,普通住宅,平层,板楼,5599,2021-06-02
阜阳房产网,110,3室2厅1厨1卫,131.67㎡,颍州区,城建·翠玉江南小区,中楼层 (共6层),简装,一梯两户,南,普通住宅,平层,暂无数据,8355,2021-08-16
安庆房产网,97,3室2厅1厨1卫,102㎡,迎江区,恒大绿洲,高楼层 (共32层),精装,四梯四户,南 北,普通住宅,平层,板塔结合,9510,2022-02-20
阜阳房产网,112,3室2厅1厨2卫,124.85㎡,颍州区,金悦时代,低楼层 (共27层),毛坯,两梯三户,南,普通住宅,平层,暂无数据,8971,2022-02-18
安庆房产网,52,3室2厅1厨1卫,110㎡,大观区,行管局宿舍,高楼层 (共6层),简装,一梯一户,南,普通住宅,平层,暂无数据,4728,2021-08-19
阜阳房产网,129,6室2厅1厨2卫,151㎡,颍州区,海亮幸福里,高楼层 (共7层),毛坯,一梯两户,南,普通住宅,平层,暂无数据,8544,2021-05-28
阜阳房产网,49.5,3室2厅1厨1卫,97.28㎡,颍上县,银河丽湾,高楼层 (共17层),毛坯,两梯三户,南,普通住宅,平层,板塔结合,5089,2021-05-12
阜阳房产网,103,3室2厅1厨2卫,118㎡,颍上县,颍上富力城,低楼层 (共34层),精装,一梯四户,东南 南 西南,普通住宅,平层,板塔结合,8729,2021-06-03
合肥房产网,195,3室2厅1厨1卫,96.84㎡,包河,蓝鼎星河府,高楼层 (共45层),精装,两梯三户,南,普通住宅,平层,板塔结合,20137,2022-09-05
阜阳房产网,98.5,3室2厅1厨1卫,111.5㎡,颍州区,正基首府,中楼层 (共26层),简装,两梯三户,南 北,普通住宅,平层,板楼,8835,2021-11-29
阜阳房产网,94,4室2厅1厨2卫,124.67㎡,颍上县,幸福公园天下,中楼层 (共33层),精装,两梯三户,南,普通住宅,平层,板塔结合,7540,2021-08-22
合肥房产网,165,3室2厅1厨1卫,98.92㎡,肥西,新华九龙首府,高楼层 (共33层),简装,两梯四户,南,普通住宅,平层,板塔结合,16681,2022-08-25
阜阳房产网,55,3室2厅1厨1卫,100.6㎡,颍东区,安建九坊世家,高楼层 (共33层),毛坯,一梯四户,南,普通住宅,平层,暂无数据,5468,2022-08-04
合肥房产网,101,2室2厅1厨1卫,91.83㎡,新站,莱茵河畔花园,高楼层 (共24层),精装,两梯四户,北 南,普通住宅,平层,板塔结合,10999,2022-08-12
阜阳房产网,70,3室2厅1厨1卫,110.34㎡,颍东区,中鑫舜馨苑,低楼层 (共3层),精装,一梯一户,南,普通住宅,平层,暂无数据,6345,2021-08-01
合肥房产网,197,3室2厅1厨1卫,109.39㎡,包河,地矿家园,中楼层 (共34层),精装,两梯四户,南,普通住宅,平层,塔楼,18009,2022-09-03
阜阳房产网,89.5,3室2厅1厨2卫,124㎡,颍州区,天英文鼎苑,高楼层 (共17层),其他,一梯四户,南 北,普通住宅,平层,暂无数据,7218,2022-08-08
合肥房产网,177,2室2厅1厨1卫,79.02㎡,高新,御景城,高楼层 (共28层),精装,两梯四户,南 北,普通住宅,平层,板塔结合,22400,2022-08-28
阜阳房产网,90,3室2厅1厨1卫,111.3㎡,颍泉区,乐富强悦澜湾,中楼层 (共33层),其他,一梯四户,南,普通住宅,平层,暂无数据,8087,2022-08-14
合肥房产网,173,3室2厅1厨1卫,85.42㎡,庐阳,中铁国际城德园,中楼层 (共34层),精装,两梯四户,南,普通住宅,平层,板塔结合,20253,2022-09-05
阜阳房产网,120,3室2厅1厨1卫,109㎡,颍州区,黄金时代西清苑,高楼层 (共27层),其他,一梯三户,南,普通住宅,平层,板塔结合,11010,2022-08-24
合肥房产网,100.5,3室2厅1厨1卫,78.4㎡,瑶海,皇马花园,高楼层 (共11层),精装,一梯三户,南,普通住宅,平层,板塔结合,12819,2022-06-04
阜阳房产网,89,3室2厅1厨1卫,104㎡,颍州区,红堡城,中楼层 (共18层),其他,一梯四户,南,普通住宅,平层,板塔结合,8558,2022-06-03
